,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres
123,70,2011-05-06,Thor,150000000.0,181030624.0,449326618.0,2011,Thor,Par.,268300000.0,2011,"[12, 14, 28]",38.06800000000001,tt0800369,115.0,"Action,Adventure,Fantasy"
124,74,2011-05-26,Kung Fu Panda 2,150000000.0,165249063.0,664837547.0,2011,Kung Fu Panda 2,P/DW,500400000.0,2011,"[16, 10751]",17.363,tt1302011,90.0,"Action,Adventure,Animation"
125,75,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,2015,Mad Max: Fury Road,WB,224800000.0,2015,"[28, 12, 878]",28.099,tt1392190,120.0,"Action,Adventure,Sci-Fi"
126,78,2018-03-29,Ready Player One,150000000.0,137690172.0,579290136.0,2018,Ready Player One,WB,445200000.0,2018,"[12, 878]",30.029,tt1677720,140.0,"Action,Adventure,Sci-Fi"
127,87,2012-03-30,Wrath of the Titans,150000000.0,83670083.0,305270083.0,2012,Wrath of the Titans,WB,221600000.0,2012,"[14, 12, 28]",14.991,tt1646987,99.0,"Action,Adventure,Fantasy"
128,89,2012-05-11,Dark Shadows,150000000.0,79727149.0,238202668.0,2012,Dark Shadows,WB,165800000.0,2012,"[35, 14]",15.75,tt1077368,113.0,"Comedy,Fantasy,Horror"
129,90,2013-06-28,White House Down,150000000.0,73103784.0,205440387.0,2013,White House Down,Sony,132300000.0,2013,"[28, 18, 53]",13.026,tt2334879,131.0,"Action,Drama,Thriller"
130,92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,2017,The Great Wall,Uni.,289400000.0,2017,"[28, 12, 14]",19.144,tt2034800,103.0,"Action,Adventure,Fantasy"
131,92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,2017,The Great Wall,Uni.,289400000.0,2017,"[28, 12, 14]",19.144,tt7535780,72.0,Documentary
132,93,2015-10-09,Pan,150000000.0,35088320.0,151525973.0,2015,Pan,WB,93300000.0,2015,"[12, 10751, 14]",13.054,tt3332064,111.0,"Adventure,Comedy,Family"
133,94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,2011,Mars Needs Moms,BV,17600000.0,2011,"[12, 16, 10751]",8.852,tt1305591,88.0,"Adventure,Animation,Family"
134,97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,2012,Madagascar 3: Europe's Most Wanted,P/DW,530500000.0,2012,"[16, 10751, 35]",18.705,tt1277953,93.0,"Adventure,Animation,Comedy"
135,99,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,2014,How to Train Your Dragon 2,Fox,444500000.0,2014,"[14, 28, 12, 16, 35, 10751]",27.106,tt1646971,102.0,"Action,Adventure,Animation"
136,1,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,2014,Mr. Peabody & Sherman,Fox,164200000.0,2014,"[16, 12, 10751]",12.813,tt0864835,92.0,"Adventure,Animation,Comedy"
137,2,2012-11-21,Rise of the Guardians,145000000.0,103412758.0,306900902.0,2012,Rise of the Guardians,P/DW,203500000.0,2012,"[16, 10751, 14]",14.934,tt1446192,97.0,"Action,Adventure,Animation"
138,10,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0,2011,Captain America: The First Avenger,Par.,193900000.0,2011,"[28, 12, 878]",25.808000000000003,tt0458339,124.0,"Action,Adventure,Sci-Fi"
139,11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,2016,Kung Fu Panda 3,Fox,377600000.0,2016,"[28, 12, 16, 35, 10751]",16.248,tt2267968,95.0,"Action,Adventure,Animation"
140,13,2013-03-27,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705.0,2013,G.I. Joe: Retaliation,Par.,253200000.0,2013,"[12, 28, 878, 53]",15.065,tt1583421,110.0,"Action,Adventure,Sci-Fi"
141,16,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,2014,Exodus: Gods and Kings,Fox,203200000.0,2014,"[12, 18, 28]",26.789,tt1528100,150.0,"Action,Adventure,Drama"
142,17,2016-07-01,The BFG,140000000.0,55483770.0,199646680.0,2016,The BFG,BV,127900000.0,2016,"[12, 10751, 14]",20.08,tt3691740,117.0,"Adventure,Family,Fantasy"
143,18,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138836756.0,2016,Gods of Egypt,LG/S,119500000.0,2016,"[28, 12, 14, 878]",18.517,tt2404233,127.0,"Action,Adventure,Fantasy"
144,26,2013-03-22,The Croods,135000000.0,187168425.0,573068425.0,2013,The Croods,Fox,400000000.0,2013,"[28, 12, 16, 35, 10751, 14]",16.29,tt0481499,98.0,"Action,Adventure,Animation"
145,27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,2015,The Revenant,Fox,349300000.0,2015,"[37, 18, 12]",19.41,tt1663202,156.0,"Action,Adventure,Biography"
146,27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,2015,The Revenant,Fox,349300000.0,2015,"[37, 18, 12]",19.41,tt3300078,80.0,Horror
147,27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,2015,The Revenant,Fox,349300000.0,2015,"[37, 18, 12]",19.41,tt1663202,156.0,"Action,Adventure,Biography"
148,27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,2015,The Revenant,Fox,349300000.0,2015,"[37, 18, 12]",19.41,tt3300078,80.0,Horror
149,29,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,2011,Rango,Par.,122200000.0,2011,"[16, 35, 10751, 37, 12]",14.462,tt1192628,107.0,"Adventure,Animation,Comedy"
150,31,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,2013,Turbo,Fox,199500000.0,2013,"[16, 10751]",14.876,tt1860353,96.0,"Adventure,Animation,Comedy"
151,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,163600000.0,2016,"[28, 12, 35, 10751, 878]",15.095999999999998,tt3949660,112.0,"Action,Adventure,Comedy"
152,33,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0,2011,Happy Feet Two,WB,86400000.0,2011,"[16, 35, 10751]",8.131,tt1402488,100.0,"Adventure,Animation,Comedy"
153,35,2018-11-02,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,2018,The Nutcracker and the Four Realms,BV,119100000.0,2018,"[14, 12, 10751]",26.235,tt5523010,99.0,"Adventure,Family,Fantasy"
154,37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,2014,Penguins of Madagascar,Fox,289700000.0,2014,"[10751, 16, 12, 35]",20.899,tt1911658,92.0,"Adventure,Animation,Comedy"
155,38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,2013,The Hunger Games: Catching Fire,LGF,440300000.0,2013,"[12, 28, 878]",20.187,tt1951264,146.0,"Action,Adventure,Sci-Fi"
156,41,2018-07-06,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,2018,Ant-Man and the Wasp,BV,406000000.0,2018,"[28, 12, 878, 35]",44.729,tt5095030,118.0,"Action,Adventure,Comedy"
157,43,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0,2015,Ant-Man,BV,339100000.0,2015,"[878, 28, 12]",32.715,tt0478970,117.0,"Action,Adventure,Comedy"
158,45,2018-12-19,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,2018,Mary Poppins Returns,BV,177600000.0,2018,"[14, 10751, 35]",30.419,tt5028340,130.0,"Comedy,Family,Fantasy"
159,46,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,2011,Puss in Boots,P/DW,405700000.0,2011,"[28, 12, 16, 10751, 14, 35]",9.078,tt0448694,90.0,"Action,Adventure,Animation"
160,49,2014-04-11,Rio 2,130000000.0,131538435.0,492846291.0,2014,Rio 2,Fox,368600000.0,2014,"[12, 35, 10751, 16]",18.11,tt2357291,101.0,"Adventure,Animation,Comedy"
161,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,[18],0.6,tt1959490,138.0,"Action,Adventure,Drama"
162,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,[18],0.6,tt2109176,105.0,"Drama,Thriller"
163,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,"[18, 12]",13.905,tt1959490,138.0,"Action,Adventure,Drama"
164,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,"[18, 12]",13.905,tt2109176,105.0,"Drama,Thriller"
165,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,[99],0.6,tt1959490,138.0,"Action,Adventure,Drama"
166,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,[99],0.6,tt2109176,105.0,"Drama,Thriller"
167,52,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,2011,The Adventures of Tintin,Par.,296400000.0,2011,"[12, 16, 9648]",11.981,tt0983193,107.0,"Action,Adventure,Animation"
168,53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,2013,After Earth,Sony,183300000.0,2013,"[878, 28, 12]",14.415,tt1815862,100.0,"Action,Adventure,Drama"
169,55,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,2013,R.I.P.D.,Uni.,44700000.0,2013,"[14, 28, 35, 80]",21.377,tt0790736,96.0,"Action,Adventure,Comedy"
170,60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,2014,Night at the Museum: Secret of the Tomb,Fox,249500000.0,2014,"[12, 35, 14, 10751]",20.064,tt2692250,98.0,"Adventure,Comedy,Family"
171,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,2014,The Hunger Games: Mockingjay - Part 1,LGF,418200000.0,2014,"[878, 12, 53]",33.837,tt1951265,123.0,"Action,Adventure,Sci-Fi"
172,67,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0,2011,Fast Five,Uni.,416300000.0,2011,"[28, 53, 80]",2.097,tt1596343,130.0,"Action,Crime,Thriller"
173,69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,2011,Sherlock Holmes: A Game of Shadows,WB,358600000.0,2011,"[12, 28, 80, 9648]",18.301,tt1515091,129.0,"Action,Adventure,Crime"
174,71,2017-03-31,The Boss Baby,125000000.0,175003033.0,510878762.0,2017,The Boss Baby,Fox,353000000.0,2017,"[16, 35, 10751]",7.445,tt3874544,97.0,"Adventure,Animation,Comedy"
175,73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,2016,Trolls,Fox,193200000.0,2016,"[12, 10751, 35, 14, 10402, 16]",16.285999999999998,tt1679335,92.0,"Adventure,Animation,Comedy"
176,73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,2016,Trolls,Fox,193200000.0,2016,"[12, 10751, 35, 14, 10402, 16]",16.285999999999998,tt1679335,92.0,"Adventure,Animation,Comedy"
177,75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,2012,Prometheus,Fox,276900000.0,2012,"[878, 12, 9648]",24.98,tt1446714,124.0,"Adventure,Mystery,Sci-Fi"
178,76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,2012,The Bourne Legacy,Uni.,162900000.0,2012,"[28, 53]",18.05,tt1194173,135.0,"Action,Adventure,Thriller"
179,78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,2018,Skyscraper,Uni.,236400000.0,2018,[28],26.229,tt5758778,102.0,"Action,Adventure,Thriller"
180,81,2017-01-13,Monster Trucks,125000000.0,33370166.0,61642798.0,2017,Monster Trucks,Par.,31100000.0,2017,"[28, 35, 878]",8.827,tt3095734,104.0,"Action,Adventure,Comedy"
181,86,2016-07-29,Jason Bourne,120000000.0,162192920.0,416168316.0,2016,Jason Bourne,Uni.,253100000.0,2016,"[28, 53]",14.568,tt4196776,123.0,"Action,Thriller"
182,88,2012-11-21,Life of Pi,120000000.0,124987022.0,620912003.0,2012,Life of Pi,Fox,484000000.0,2012,"[12, 18, 28]",15.0,tt0454876,127.0,"Adventure,Drama,Fantasy"
183,92,2013-08-09,Elysium,120000000.0,93050117.0,286192091.0,2013,Elysium,TriS,193100000.0,2013,"[878, 28, 18, 53]",17.663,tt1535108,109.0,"Action,Drama,Sci-Fi"
184,93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,2013,Oblivion,Uni.,197100000.0,2013,"[28, 878, 12, 9648]",18.534,tt1483013,124.0,"Action,Adventure,Sci-Fi"
185,93,2013-04-19,Oblivion,120000000.0,89107235.0,287916633.0,2013,Oblivion,Uni.,197100000.0,2013,"[28, 878, 12, 9648]",18.534,tt1876409,116.0,Thriller
186,98,2015-08-07,Fantastic Four,120000000.0,56117548.0,167849187.0,2015,Fantastic Four,Fox,111900000.0,2015,"[28, 12, 878]",16.36,tt1502712,100.0,"Action,Adventure,Drama"
187,8,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,2013,The Wolverine,Fox,282300000.0,2013,"[28, 878, 12, 14]",4.323,tt1430132,126.0,"Action,Adventure,Sci-Fi"
188,14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,2017,Ferdinand,Fox,211700000.0,2017,"[16, 10751, 12, 35]",19.479,tt3411444,108.0,"Adventure,Animation,Comedy"
189,14,2017-12-15,Ferdinand,111000000.0,84410380.0,289847930.0,2017,Ferdinand,Fox,211700000.0,2017,"[16, 10751, 12, 35]",19.479,tt3411444,108.0,"Adventure,Animation,Comedy"
190,15,2018-05-18,Deadpool 2,110000000.0,324591735.0,786680557.0,2018,Deadpool 2,Fox,460500000.0,2018,"[28, 35, 12]",38.894,tt5463162,119.0,"Action,Adventure,Comedy"
191,16,2013-10-04,Gravity,110000000.0,274092705.0,693698673.0,2013,Gravity,WB,449100000.0,2013,"[878, 53, 18]",27.836,tt1454468,91.0,"Drama,Sci-Fi,Thriller"
192,19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,2015,San Andreas,WB (NL),318800000.0,2015,"[28, 18, 53]",27.414,tt2126355,114.0,"Action,Adventure,Drama"
193,20,2011-07-29,The Smurfs,110000000.0,142614158.0,563749323.0,2011,The Smurfs,Sony,421100000.0,2011,"[16, 10751, 12, 35, 14]",16.533,tt0472181,103.0,"Adventure,Animation,Comedy"
194,29,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,2011,The Green Hornet,Sony,129000000.0,2011,"[28, 80, 35]",14.501,tt0990407,119.0,"Action,Comedy,Crime"
195,31,2011-10-07,Real Steel,110000000.0,85463309.0,263880341.0,2011,Real Steel,BV,213800000.0,2011,"[28, 878, 18]",14.811,tt0433035,127.0,"Action,Drama,Family"
196,33,2013-07-31,The Smurfs 2,110000000.0,71017784.0,348547523.0,2013,The Smurfs 2,Sony,276500000.0,2013,"[14, 10751, 35, 16]",12.941,tt2017020,105.0,"Adventure,Animation,Comedy"
197,36,2013-11-01,Ender's Game,110000000.0,61737191.0,127983283.0,2013,Ender's Game,LG/S,63800000.0,2013,"[878, 28, 12]",15.533,tt1731141,114.0,"Action,Adventure,Fantasy"
198,46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,2015,The Martian,Fox,401700000.0,2015,"[18, 12, 878]",22.856,tt3659388,144.0,"Adventure,Drama,Sci-Fi"
199,46,2015-10-02,The Martian,108000000.0,228433663.0,655271443.0,2015,The Martian,Fox,401700000.0,2015,"[18, 12, 878]",22.856,tt3659388,144.0,"Adventure,Drama,Sci-Fi"
200,47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,2016,Allied,Par.,79400000.0,2016,"[28, 18, 10752, 10749, 53]",19.611,tt3640424,124.0,"Action,Drama,Romance"
201,47,2016-11-23,Allied,106000000.0,40098064.0,119266661.0,2016,Allied,Par.,79400000.0,2016,"[28, 18, 10752, 10749, 53]",19.611,tt3640424,124.0,"Action,Drama,Romance"
202,52,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,402156682.0,2016,Ice Age: Collision Course,Fox,344500000.0,2016,"[12, 16, 10751, 35]",18.233,tt3416828,94.0,"Adventure,Animation,Comedy"
203,54,2017-09-22,Kingsman: The Golden Circle,104000000.0,100234838.0,408803696.0,2017,Kingsman: The Golden Circle,Fox,310700000.0,2017,"[28, 12, 35]",24.337,tt4649466,141.0,"Action,Adventure,Comedy"
204,58,2018-03-09,A Wrinkle in Time,103000000.0,100478608.0,133401882.0,2018,A Wrinkle in Time,BV,32200000.0,2018,"[12, 878, 10751, 14]",12.529000000000002,tt1620680,109.0,"Adventure,Family,Fantasy"
205,62,2018-12-21,Bumblebee,102000000.0,127195589.0,465195589.0,2018,Bumblebee,Par.,340800000.0,2018,"[28, 12, 878]",43.078,tt4701182,114.0,"Action,Adventure,Sci-Fi"
206,63,2012-10-26,Cloud Atlas,102000000.0,27108272.0,130673154.0,2012,Cloud Atlas,WB,103400000.0,2012,"[18, 878]",14.681,tt1371111,172.0,"Action,Drama,Mystery"
207,69,2012-12-25,Django Unchained,100000000.0,162805434.0,449948323.0,2012,Django Unchained,Wein.,262600000.0,2012,"[18, 37]",21.26,tt1853728,165.0,"Drama,Western"
208,76,2013-12-25,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,2013,The Wolf of Wall Street,Par.,275100000.0,2013,"[80, 18, 35]",29.518,tt0993846,180.0,"Biography,Crime,Drama"
209,77,2013-05-24,Epic,100000000.0,107518682.0,262794441.0,2013,Epic,Fox,160900000.0,2013,"[16, 12, 10751, 14]",13.995,tt0848537,102.0,"Adventure,Animation,Family"
210,81,2012-08-17,The Expendables 2,100000000.0,85028192.0,311979256.0,2012,The Expendables 2,LGF,229900000.0,2012,"[28, 12, 53]",17.215999999999998,tt1764651,103.0,"Action,Adventure,Thriller"
211,96,2014-08-15,The Expendables 3,100000000.0,39322544.0,209461378.0,2014,The Expendables 3,LGF,175300000.0,2014,"[28, 12, 53]",18.797,tt2333784,126.0,"Action,Adventure,Thriller"
212,99,2017-10-20,Geostorm,100000000.0,33700160.0,220796009.0,2017,Geostorm,WB,187900000.0,2017,"[28, 878, 53]",13.653,tt1981128,109.0,"Action,Sci-Fi,Thriller"
213,99,2017-10-20,Geostorm,100000000.0,33700160.0,220796009.0,2017,Geostorm,WB,187900000.0,2017,"[28, 878, 53]",13.653,tt1981128,109.0,"Action,Sci-Fi,Thriller"
214,1,2015-12-11,In the Heart of the Sea,100000000.0,25020758.0,89693309.0,2015,In the Heart of the Sea,WB,68900000.0,2015,"[53, 18, 12, 28, 36]",14.33,tt1390411,122.0,"Action,Adventure,Biography"
215,1,2015-12-11,In the Heart of the Sea,100000000.0,25020758.0,89693309.0,2015,In the Heart of the Sea,WB,68900000.0,2015,"[53, 18, 12, 28, 36]",14.33,tt1390411,122.0,"Action,Adventure,Biography"
216,2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,2014,Transcendence,WB,80000000.0,2014,[],0.6,tt2202408,98.0,Drama
217,2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,2014,Transcendence,WB,80000000.0,2014,[],0.6,tt2209764,119.0,"Action,Drama,Sci-Fi"
218,2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,2014,Transcendence,WB,80000000.0,2014,"[53, 878, 18, 9648]",11.035,tt2202408,98.0,Drama
219,2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,2014,Transcendence,WB,80000000.0,2014,"[53, 878, 18, 9648]",11.035,tt2209764,119.0,"Action,Drama,Sci-Fi"
220,4,2018-12-14,Mortal Engines,100000000.0,15951040.0,85287417.0,2018,Mortal Engines,Uni.,67700000.0,2018,"[12, 14]",40.095,tt1571234,128.0,"Action,Adventure,Fantasy"
221,7,2015-11-06,The Peanuts Movie,99000000.0,130178411.0,250091610.0,2015,The Peanuts Movie,Fox,116100000.0,2015,"[12, 35, 16, 10751]",11.344,tt2452042,88.0,"Adventure,Animation,Comedy"
222,7,2015-11-06,The Peanuts Movie,99000000.0,130178411.0,250091610.0,2015,The Peanuts Movie,Fox,116100000.0,2015,"[12, 35, 16, 10751]",11.344,tt2452042,88.0,"Adventure,Animation,Comedy"
223,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt0955308,140.0,"Action,Adventure,Drama"
224,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt2363363,92.0,"Action,Drama"
225,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt4532826,116.0,"Action,Adventure,Thriller"
226,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[28, 12, 18]",15.444,tt8558276,60.0,"Action,Adventure,History"
227,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 16, 10751]",0.68,tt0955308,140.0,"Action,Adventure,Drama"
228,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 16, 10751]",0.68,tt2363363,92.0,"Action,Drama"
229,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 16, 10751]",0.68,tt4532826,116.0,"Action,Adventure,Thriller"
230,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 16, 10751]",0.68,tt8558276,60.0,"Action,Adventure,History"
231,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 28, 53]",39.975,tt0955308,140.0,"Action,Adventure,Drama"
232,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 28, 53]",39.975,tt2363363,92.0,"Action,Drama"
233,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 28, 53]",39.975,tt4532826,116.0,"Action,Adventure,Thriller"
234,9,2018-11-21,Robin Hood,99000000.0,30824628.0,84747441.0,2018,Robin Hood,Uni.,216400000.0,2010,"[12, 28, 53]",39.975,tt8558276,60.0,"Action,Adventure,History"
235,12,2017-05-19,Alien: Covenant,97000000.0,74262031.0,238521247.0,2017,Alien: Covenant,Fox,166600000.0,2017,"[27, 878, 53]",24.651,tt2316204,122.0,"Horror,Sci-Fi,Thriller"
236,14,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,2012,Ice Age: Continental Drift,Fox,715900000.0,2012,"[16, 35, 12, 10751]",17.537,tt1667889,88.0,"Adventure,Animation,Comedy"
237,18,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,2012,The Campaign,WB,18000000.0,2012,[35],10.265999999999998,tt1790886,85.0,Comedy
238,18,2012-08-10,The Campaign,95000000.0,86907746.0,104907746.0,2012,The Campaign,WB,18000000.0,2012,[35],10.265999999999998,tt2411684,60.0,Documentary
239,24,2015-02-06,Seventh Son,95000000.0,17725785.0,108874967.0,2015,Seventh Son,Uni.,97000000.0,2015,"[12, 14]",22.856,tt1121096,102.0,"Action,Adventure,Fantasy"
240,29,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,2015,Kingsman: The Secret Service,Fox,286100000.0,2015,"[80, 35, 28, 12]",26.103,tt2802144,129.0,"Action,Adventure,Comedy"
241,29,2015-02-13,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,2015,Kingsman: The Secret Service,Fox,286100000.0,2015,"[80, 35, 28, 12]",26.103,tt2802144,129.0,"Action,Adventure,Comedy"
242,31,2011-08-05,Rise of the Planet of the Apes,93000000.0,176760185.0,470986200.0,2011,Rise of the Planet of the Apes,Fox,305000000.0,2011,"[53, 28, 18, 878]",22.995,tt1318514,105.0,"Action,Drama,Sci-Fi"
243,34,2013-02-14,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,2013,A Good Day to Die Hard,Fox,237300000.0,2013,"[28, 53]",15.858,tt1606378,98.0,"Action,Thriller"
244,37,2013-12-25,The Secret Life of Walter Mitty,91000000.0,58236838.0,187861183.0,2013,The Secret Life of Walter Mitty,Fox,129900000.0,2013,"[12, 35, 18, 14]",10.743,tt0359950,114.0,"Adventure,Comedy,Drama"
245,38,2017-12-20,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,2017,Jumanji: Welcome to the Jungle,Sony,557600000.0,2017,"[28, 12, 35, 14]",20.395,tt2283362,119.0,"Action,Adventure,Comedy"
246,38,2017-12-20,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,2017,Jumanji: Welcome to the Jungle,Sony,557600000.0,2017,"[28, 12, 35, 14]",20.395,tt2283362,119.0,"Action,Adventure,Comedy"
247,46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,2011,Rio,Fox,341000000.0,2011,"[16, 12, 35, 10751]",14.695,tt1436562,96.0,"Adventure,Animation,Comedy"
248,46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,2011,Rio,Fox,341000000.0,2011,"[16, 12, 35, 10751]",14.695,tt2614250,90.0,Documentary
249,46,2011-04-15,Rio,90000000.0,143619809.0,487519809.0,2011,Rio,Fox,341000000.0,2011,"[16, 12, 35, 10751]",14.695,tt5734820,87.0,Drama
250,51,2011-12-20,The Girl with the Dragon Tattoo,90000000.0,102515793.0,239373970.0,2011,The Girl with the Dragon Tattoo,MBox,94300000.0,2010,"[53, 80, 9648, 18]",17.823,tt1568346,158.0,"Crime,Drama,Mystery"
251,56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,2015,Alvin and the Chipmunks: The Road Chip,Fox,148900000.0,2015,"[12, 16, 35, 10751]",14.973,tt2974918,92.0,"Adventure,Animation,Comedy"
252,59,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,2015,Pixels,Sony,166100000.0,2015,[878],2.172,tt1664775,100.0,"Action,Comedy"
253,59,2015-07-24,Pixels,90000000.0,78765986.0,244041804.0,2015,Pixels,Sony,166100000.0,2015,[878],2.172,tt2120120,105.0,"Action,Comedy,Sci-Fi"
