,id_x,release_date_x,movie,production_budget,domestic_gross_x,worldwide_gross,release_year,title,studio,foreign_gross,year,genre_ids,original_language,original_title,popularity,vote_average,vote_count
15,22,2014-12-17,The Hobbit: The Battle of the Five Armies,250000000.0,255119788.0,945577621.0,2014,The Hobbit: The Battle of the Five Armies,WB (NL),700900000.0,2014,"[28, 12, 14]",en,The Hobbit: The Battle of the Five Armies,53.783,7.3,8392
16,23,2017-04-14,The Fate of the Furious,250000000.0,225764765.0,1234846267.0,2017,The Fate of the Furious,Uni.,,2017,"[28, 80, 53]",en,The Fate of the Furious,28.668000000000003,6.9,6335
17,25,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,230000000.0,172558876.0,788241137.0,2017,Pirates of the Caribbean: Dead Men Tell No Tales,BV,622300000.0,2017,"[12, 28, 14, 35]",en,Pirates of the Caribbean: Dead Men Tell No Tales,28.101,6.6,6931
18,29,2013-06-14,Man of Steel,225000000.0,291045518.0,667999518.0,2013,Man of Steel,WB,377000000.0,2013,"[28, 12, 14, 878]",en,Man of Steel,27.666999999999998,6.5,9758
19,31,2012-07-03,The Amazing Spider-Man,220000000.0,262030663.0,757890267.0,2012,The Amazing Spider-Man,Sony,495900000.0,2012,"[28, 12, 14]",en,The Amazing Spider-Man,24.391,6.5,10411
20,32,2012-05-18,Battleship,220000000.0,65233400.0,313477717.0,2012,Battleship,Uni.,237600000.0,2012,"[53, 28, 12, 878]",en,Battleship,21.741999999999997,5.6,3240
21,33,2017-06-21,Transformers: The Last Knight,217000000.0,130168683.0,602893340.0,2017,Transformers: The Last Knight,Par.,475300000.0,2017,"[28, 878, 53, 12]",en,Transformers: The Last Knight,24.258000000000003,6.0,3255
22,34,2015-06-12,Jurassic World,215000000.0,652270625.0,1648854864.0,2015,Jurassic World,Uni.,,2015,"[28, 12, 878, 53]",en,Jurassic World,20.709,6.6,14056
23,37,2014-06-27,Transformers: Age of Extinction,210000000.0,245439076.0,1104039076.0,2014,Transformers: Age of Extinction,Par.,858600000.0,2014,"[878, 28, 12]",en,Transformers: Age of Extinction,20.961,5.8,4805
24,42,2018-02-16,Black Panther,200000000.0,700059566.0,1348258224.0,2018,Black Panther,BV,646900000.0,2018,"[28, 16]",en,Black Panther,2.0580000000000003,5.1,11
25,42,2018-02-16,Black Panther,200000000.0,700059566.0,1348258224.0,2018,Black Panther,BV,646900000.0,2018,"[28, 12, 14, 878]",en,Black Panther,44.14,7.4,12365
26,44,2018-06-15,Incredibles 2,200000000.0,608581744.0,1242520711.0,2018,Incredibles 2,BV,634200000.0,2018,"[28, 12, 16, 10751]",en,Incredibles 2,36.286,7.6,6354
27,45,2016-12-16,Rogue One: A Star Wars Story,200000000.0,532177324.0,1049102856.0,2016,Rogue One: A Star Wars Story,BV,523900000.0,2016,"[28, 12, 878]",en,Rogue One: A Star Wars Story,21.401,7.5,9296
28,45,2016-12-16,Rogue One: A Star Wars Story,200000000.0,532177324.0,1049102856.0,2016,Rogue One: A Star Wars Story,BV,523900000.0,2016,"[28, 12, 878]",en,Rogue One: A Star Wars Story,21.401,7.5,9296
29,46,2016-06-17,Finding Dory,200000000.0,486295561.0,1021215193.0,2016,Finding Dory,BV,542300000.0,2016,"[12, 16, 35, 10751]",en,Finding Dory,15.392999999999999,7.0,7845
30,48,2013-05-03,Iron Man 3,200000000.0,408992272.0,1215392272.0,2013,Iron Man 3,BV,805800000.0,2013,"[28, 12, 878]",en,Iron Man 3,32.093,6.9,14155
31,52,2012-11-08,Skyfall,200000000.0,304360277.0,1110526981.0,2012,Skyfall,Sony,804200000.0,2012,"[28, 12, 53]",en,Skyfall,19.27,7.1,10441
32,53,2013-06-21,Monsters University,200000000.0,268488329.0,743588329.0,2013,Monsters University,BV,475700000.0,2013,"[16, 10751]",en,Monsters University,20.33,7.0,6362
33,55,2014-05-23,X-Men: Days of Future Past,200000000.0,233921534.0,747862775.0,2014,X-Men: Days of Future Past,Fox,513900000.0,2014,"[28, 12, 14, 878]",en,X-Men: Days of Future Past,41.867,7.5,10062
34,56,2014-05-02,The Amazing Spider-Man 2,200000000.0,202853933.0,708996336.0,2014,The Amazing Spider-Man 2,Sony,506100000.0,2014,"[28, 12, 14]",en,The Amazing Spider-Man 2,20.846999999999998,6.4,7220
35,57,2011-06-24,Cars 2,200000000.0,191450875.0,560155383.0,2011,Cars 2,BV,370700000.0,2011,"[16, 10751, 12, 35]",en,Cars 2,23.498,5.9,4058
36,60,2018-11-16,Fantastic Beasts: The Crimes of Grindelwald,200000000.0,159555901.0,652220086.0,2018,Fantastic Beasts: The Crimes of Grindelwald,WB,494100000.0,2018,[12],en,Fantastic Beasts: The Crimes of Grindelwald,48.508,6.9,4870
37,62,2011-06-17,Green Lantern,200000000.0,116601172.0,219535492.0,2011,Green Lantern,WB,103300000.0,2011,"[12, 28, 53, 878]",en,Green Lantern,17.257,5.1,4290
38,64,2011-06-29,Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543.0,2011,Transformers: Dark of the Moon,P/DW,771400000.0,2011,"[28, 878, 12]",en,Transformers: Dark of the Moon,5.3389999999999995,6.1,4961
39,66,2013-03-01,Jack the Giant Slayer,195000000.0,65187603.0,197687603.0,2013,Jack the Giant Slayer,WB (NL),132500000.0,2013,"[28, 12, 10751, 14]",en,Jack the Giant Slayer,12.773,5.6,3403
40,67,2015-04-03,Furious 7,190000000.0,353007020.0,1518722794.0,2015,Furious 7,Uni.,,2015,"[28, 80, 53]",en,Furious 7,20.396,7.3,6538
41,68,2013-05-16,Star Trek Into Darkness,190000000.0,228778661.0,467381584.0,2013,Star Trek Into Darkness,Par.,238600000.0,2013,"[28, 12, 878]",en,Star Trek Into Darkness,20.487,7.4,6182
42,69,2013-06-21,World War Z,190000000.0,202359711.0,531514650.0,2013,World War Z,Par.,337600000.0,2013,"[28, 18, 27, 878, 53]",en,World War Z,14.582,6.7,9132
43,72,2013-07-12,Pacific Rim,190000000.0,101802906.0,411002906.0,2013,Pacific Rim,WB,309200000.0,2013,"[28, 878, 12]",en,Pacific Rim,16.759,6.8,7632
44,73,2015-11-25,The Good Dinosaur,187500000.0,123087120.0,333771037.0,2015,The Good Dinosaur,BV,209100000.0,2015,"[12, 16, 10751]",en,The Good Dinosaur,17.675,6.7,3135
45,73,2015-11-25,The Good Dinosaur,187500000.0,123087120.0,333771037.0,2015,The Good Dinosaur,BV,209100000.0,2015,"[12, 16, 10751]",en,The Good Dinosaur,17.675,6.7,3135
46,77,2012-06-22,Brave,185000000.0,237282182.0,554606532.0,2012,Brave,BV,303200000.0,2012,[28],th,กล้าหยุดโลก,0.6,5.0,1
47,77,2012-06-22,Brave,185000000.0,237282182.0,554606532.0,2012,Brave,BV,303200000.0,2012,"[16, 12, 35, 10751, 28, 14]",en,Brave,18.908,6.9,8116
48,78,2017-03-10,Kong: Skull Island,185000000.0,168052812.0,561072059.0,2017,Kong: Skull Island,WB,398600000.0,2017,"[28, 12, 14]",en,Kong: Skull Island,29.388,6.3,6054
49,79,2016-07-22,Star Trek Beyond,185000000.0,158848340.0,335802233.0,2016,Star Trek Beyond,Par.,184600000.0,2016,"[28, 12, 878]",en,Star Trek Beyond,19.142,6.7,4275
50,80,2017-10-06,Blade Runner 2049,185000000.0,92054159.0,259357408.0,2017,Blade Runner 2049,WB,167200000.0,2017,"[878, 28, 53]",en,Blade Runner 2049,48.571000000000005,7.4,6679
51,80,2017-10-06,Blade Runner 2049,185000000.0,92054159.0,259357408.0,2017,Blade Runner 2049,WB,167200000.0,2017,"[878, 28, 53]",en,Blade Runner 2049,48.571000000000005,7.4,6679
52,82,2017-11-03,Thor: Ragnarok,180000000.0,315058289.0,846980024.0,2017,Thor: Ragnarok,BV,538900000.0,2017,"[28, 12, 35, 14]",en,Thor: Ragnarok,43.45,7.5,11380
53,82,2017-11-03,Thor: Ragnarok,180000000.0,315058289.0,846980024.0,2017,Thor: Ragnarok,BV,538900000.0,2017,"[28, 12, 35, 14]",en,Thor: Ragnarok,43.45,7.5,11380
54,84,2014-05-30,Maleficent,180000000.0,241407328.0,758536735.0,2014,Maleficent,BV,517100000.0,2014,"[14, 12, 28, 10751, 10749]",en,Maleficent,19.274,7.0,8143
55,88,2016-07-01,The Legend of Tarzan,180000000.0,126643061.0,348902025.0,2016,The Legend of Tarzan,WB,230100000.0,2016,"[28, 12]",en,The Legend of Tarzan,14.797,5.8,4102
56,89,2011-11-23,Hugo,180000000.0,73864507.0,180047784.0,2011,Hugo,Par.,111900000.0,2011,"[12, 18, 10751]",en,Hugo,12.936,7.1,4124
57,90,2017-07-21,Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,2017,Valerian and the City of a Thousand Planets,STX,184700000.0,2017,"[12, 878, 28]",en,Valerian and the City of a Thousand Planets,24.003,6.6,4149
58,91,2015-02-06,Jupiter Ascending,179000000.0,47482519.0,181982519.0,2015,Jupiter Ascending,WB,136600000.0,2015,"[878, 14, 28, 12]",en,Jupiter Ascending,24.058000000000003,5.3,4401
59,93,2016-05-27,X-Men: Apocalypse,178000000.0,155442489.0,542537546.0,2016,X-Men: Apocalypse,Fox,388500000.0,2016,"[28, 12, 878, 14]",en,X-Men: Apocalypse,39.293,6.5,8348
60,94,2018-08-10,The Meg,178000000.0,145443742.0,529530715.0,2018,The Meg,WB,384800000.0,2018,"[28, 878, 53, 27]",en,The Meg,31.397,5.9,2896
61,95,2014-06-06,Edge of Tomorrow,178000000.0,100206256.0,370541256.0,2014,Edge of Tomorrow,WB,270300000.0,2014,"[28, 878]",en,Edge of Tomorrow,19.753,7.6,8047
62,98,2015-06-19,Inside Out,175000000.0,356461711.0,854235992.0,2015,Inside Out,BV,501100000.0,2015,"[18, 80]",en,Inside Out,4.758,4.4,18
63,98,2015-06-19,Inside Out,175000000.0,356461711.0,854235992.0,2015,Inside Out,BV,501100000.0,2015,"[18, 35, 16, 10751]",en,Inside Out,24.796999999999997,8.0,12691
64,99,2017-07-07,Spider-Man: Homecoming,175000000.0,334201140.0,880166350.0,2017,Spider-Man: Homecoming,Sony,546000000.0,2017,"[28, 12, 878, 18]",en,Spider-Man: Homecoming,46.775,7.4,11585
65,100,2016-08-05,Suicide Squad,175000000.0,325100054.0,746059887.0,2016,Suicide Squad,WB,421700000.0,2016,"[28, 12, 80, 14, 878]",en,Suicide Squad,16.53,5.9,13533
66,2,2017-11-22,Coco,175000000.0,209726015.0,798008101.0,2017,Coco,BV,597400000.0,2017,"[16, 10751, 35, 12, 14]",en,Coco,25.961,8.2,8669
67,2,2017-11-22,Coco,175000000.0,209726015.0,798008101.0,2017,Coco,BV,597400000.0,2017,"[16, 10751, 35, 12, 14]",en,Coco,25.961,8.2,8669
68,5,2017-06-16,Cars 3,175000000.0,152901115.0,383541369.0,2017,Cars 3,BV,231000000.0,2017,"[12, 16, 35, 10751]",en,Cars 3,18.427,6.7,2596
69,11,2017-05-12,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,2017,King Arthur: Legend of the Sword,WB,109500000.0,2017,"[28, 18, 14]",en,King Arthur: Legend of the Sword,21.793000000000003,6.5,3305
70,12,2013-12-25,47 Ronin,175000000.0,38362475.0,151716815.0,2013,47 Ronin,Uni.,113400000.0,2013,"[18, 28, 12, 14]",en,47 Ronin,25.049,6.0,2080
71,13,2018-06-22,Jurassic World: Fallen Kingdom,170000000.0,417719760.0,1305772799.0,2018,Jurassic World: Fallen Kingdom,Uni.,891800000.0,2018,"[28, 12, 878]",en,Jurassic World: Fallen Kingdom,34.958,6.5,5995
72,14,2014-08-01,Guardians of the Galaxy,170000000.0,333172112.0,770867516.0,2014,Guardians of the Galaxy,BV,440200000.0,2014,"[28, 878, 12]",en,Guardians of the Galaxy,49.606,7.9,17958
73,16,2014-04-04,Captain America: The Winter Soldier,170000000.0,259746958.0,714401889.0,2014,Captain America: The Winter Soldier,BV,454500000.0,2014,"[28, 12, 878]",en,Captain America: The Winter Soldier,18.073,7.7,11034
74,17,2014-07-11,Dawn of the Planet of the Apes,170000000.0,208545589.0,710644566.0,2014,Dawn of the Planet of the Apes,Fox,502100000.0,2014,"[878, 28, 18, 53]",en,Dawn of the Planet of the Apes,27.641,7.3,7080
75,19,2012-06-01,Snow White and the Huntsman,170000000.0,155136755.0,401021746.0,2012,Snow White and the Huntsman,Uni.,241300000.0,2012,"[12, 14, 18]",en,Snow White and the Huntsman,21.233,5.9,5258
76,23,2015-05-22,Tomorrowland,170000000.0,93436322.0,206627518.0,2015,Tomorrowland,BV,115700000.0,2015,"[12, 10751, 9648, 878]",en,Tomorrowland,20.136,6.2,4610
77,26,2016-05-27,Alice Through the Looking Glass,170000000.0,77042381.0,276928112.0,2016,Alice Through the Looking Glass,BV,222400000.0,2016,"[12, 10751, 14]",en,Alice Through the Looking Glass,16.642,6.5,3803
78,28,2016-11-04,Doctor Strange,165000000.0,232641920.0,676404566.0,2016,Doctor Strange,BV,445100000.0,2016,"[28, 12, 14, 878]",en,Doctor Strange,33.035,7.3,12582
79,28,2016-11-04,Doctor Strange,165000000.0,232641920.0,676404566.0,2016,Doctor Strange,BV,445100000.0,2016,"[28, 12, 14, 878]",en,Doctor Strange,33.035,7.3,12582
80,29,2014-11-07,Big Hero 6,165000000.0,222527828.0,652127828.0,2014,Big Hero 6,BV,435300000.0,2014,"[12, 10751, 16, 28, 35]",en,Big Hero 6,36.92,7.8,10176
81,29,2014-11-07,Big Hero 6,165000000.0,222527828.0,652127828.0,2014,Big Hero 6,BV,435300000.0,2014,"[12, 10751, 16, 28, 35]",en,Big Hero 6,36.92,7.8,10176
82,31,2012-11-02,Wreck-It Ralph,165000000.0,189412677.0,496511521.0,2012,Wreck-It Ralph,BV,281800000.0,2012,"[10751, 16, 35, 12]",en,Wreck-It Ralph,22.967,7.3,7780
83,32,2014-11-05,Interstellar,165000000.0,188017894.0,666379375.0,2014,Interstellar,Par.,489400000.0,2014,"[12, 18, 878]",en,Interstellar,28.44,8.2,18597
84,33,2016-06-24,Independence Day: Resurgence,165000000.0,103144286.0,384169424.0,2016,Independence Day: Resurgence,Fox,286500000.0,2016,"[28, 12, 878]",en,Independence Day: Resurgence,15.732000000000001,5.1,3911
85,36,2018-12-21,Aquaman,160000000.0,335061807.0,1146894640.0,2018,Aquaman,WB,812700000.0,2018,"[28, 12, 14]",en,Aquaman,38.102,6.8,6155
86,39,2015-11-20,The Hunger Games: Mockingjay - Part 2,160000000.0,281723902.0,648986787.0,2015,The Hunger Games: Mockingjay - Part 2,LGF,371700000.0,2015,"[28, 12, 878]",en,The Hunger Games: Mockingjay - Part 2,19.487000000000002,6.8,7609
87,39,2015-11-20,The Hunger Games: Mockingjay - Part 2,160000000.0,281723902.0,648986787.0,2015,The Hunger Games: Mockingjay - Part 2,LGF,371700000.0,2015,"[28, 12, 878]",en,The Hunger Games: Mockingjay - Part 2,19.487000000000002,6.8,7609
88,42,2011-06-03,X-Men: First Class,160000000.0,146408305.0,355408305.0,2011,X-Men: First Class,Fox,207200000.0,2011,"[28, 878, 12]",en,X-Men: First Class,1.4469999999999998,7.2,8211
89,46,2016-06-10,Warcraft,160000000.0,47225655.0,425522281.0,2016,Warcraft,Uni.,386300000.0,2016,"[28, 12, 14]",en,Warcraft,21.464000000000002,6.3,4071
90,47,2016-09-30,Deepwater Horizon,156000000.0,61433527.0,122603824.0,2016,Deepwater Horizon,LG/S,60400000.0,2016,"[18, 28]",en,Deepwater Horizon,13.685,6.7,2606
91,47,2016-09-30,Deepwater Horizon,156000000.0,61433527.0,122603824.0,2016,Deepwater Horizon,LG/S,60400000.0,2016,"[18, 28]",en,Deepwater Horizon,13.685,6.7,2606
92,52,2017-07-14,War for the Planet of the Apes,152000000.0,146880162.0,489592267.0,2017,War for the Planet of the Apes,Fox,343800000.0,2017,"[18, 878, 10752]",en,War for the Planet of the Apes,23.445,7.0,5235
93,55,2017-06-02,Wonder Woman,150000000.0,412563408.0,821133378.0,2017,Wonder Woman,WB,409300000.0,2017,"[28, 14]",en,Wonder Woman,2.841,5.9,34
94,55,2017-06-02,Wonder Woman,150000000.0,412563408.0,821133378.0,2017,Wonder Woman,WB,409300000.0,2017,"[12, 14, 10752, 10749]",en,Wonder Woman,31.618000000000002,7.3,12566
95,56,2013-11-22,Frozen,150000000.0,400738009.0,1272469910.0,2013,Frozen,BV,875700000.0,2013,[53],en,Frozen,9.677999999999999,5.8,987
96,56,2013-11-22,Frozen,150000000.0,400738009.0,1272469910.0,2013,Frozen,BV,875700000.0,2013,"[16, 12, 10751]",en,Frozen,26.183000000000003,7.3,9767
97,57,2016-03-04,Zootopia,150000000.0,341268248.0,1019429616.0,2016,Zootopia,BV,682500000.0,2016,"[16, 12, 10751, 35]",en,Zootopia,27.549,7.7,9977
98,62,2016-11-23,Moana,150000000.0,248757044.0,637517365.0,2016,Moana,BV,394600000.0,2016,[99],en,Moana,1.96,6.5,16
99,62,2016-11-23,Moana,150000000.0,248757044.0,637517365.0,2016,Moana,BV,394600000.0,2016,"[12, 35, 10751, 16]",en,Moana,4.419,7.5,6907
100,62,2016-11-23,Moana,150000000.0,248757044.0,637517365.0,2016,Moana,BV,394600000.0,2016,"[12, 35, 10751, 16]",en,Moana,4.419,7.5,6907
101,66,2013-11-08,Thor: The Dark World,150000000.0,206362140.0,644602516.0,2013,Thor: The Dark World,BV,438200000.0,2013,"[28, 12, 14]",en,Thor: The Dark World,31.014,6.7,10171
102,69,2017-07-21,Dunkirk,150000000.0,190068280.0,499837368.0,2017,Dunkirk,WB,337200000.0,2017,"[10752, 28, 18]",en,Dunkirk,24.358,7.4,9156
103,70,2011-05-06,Thor,150000000.0,181030624.0,449326618.0,2011,Thor,Par.,268300000.0,2011,"[12, 14, 28]",en,Thor,38.068000000000005,6.7,12764
104,74,2011-05-26,Kung Fu Panda 2,150000000.0,165249063.0,664837547.0,2011,Kung Fu Panda 2,P/DW,500400000.0,2011,"[16, 10751]",en,Kung Fu Panda 2,17.363,6.7,3628
105,75,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,2015,Mad Max: Fury Road,WB,224800000.0,2015,"[28, 12, 878]",en,Mad Max: Fury Road,28.099,7.4,14454
106,78,2018-03-29,Ready Player One,150000000.0,137690172.0,579290136.0,2018,Ready Player One,WB,445200000.0,2018,"[12, 878]",en,Ready Player One,30.029,7.6,7021
107,87,2012-03-30,Wrath of the Titans,150000000.0,83670083.0,305270083.0,2012,Wrath of the Titans,WB,221600000.0,2012,"[14, 12, 28]",en,Wrath of the Titans,14.991,5.6,2442
108,89,2012-05-11,Dark Shadows,150000000.0,79727149.0,238202668.0,2012,Dark Shadows,WB,165800000.0,2012,"[35, 14]",en,Dark Shadows,15.75,5.9,4197
109,90,2013-06-28,White House Down,150000000.0,73103784.0,205440387.0,2013,White House Down,Sony,132300000.0,2013,"[28, 18, 53]",en,White House Down,13.026,6.4,2817
110,92,2017-02-17,The Great Wall,150000000.0,45157105.0,334486852.0,2017,The Great Wall,Uni.,289400000.0,2017,"[28, 12, 14]",en,The Great Wall,19.144000000000002,5.8,2775
111,93,2015-10-09,Pan,150000000.0,35088320.0,151525973.0,2015,Pan,WB,93300000.0,2015,"[12, 10751, 14]",en,Pan,13.054,5.9,1701
112,94,2011-03-11,Mars Needs Moms,150000000.0,21392758.0,39549758.0,2011,Mars Needs Moms,BV,17600000.0,2011,"[12, 16, 10751]",en,Mars Needs Moms,8.852,5.7,299
113,97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,2012,Madagascar 3: Europe's Most Wanted,P/DW,530500000.0,2012,"[16, 10751, 35]",en,Madagascar 3: Europe's Most Wanted,18.705,6.5,3380
114,99,2014-06-13,How to Train Your Dragon 2,145000000.0,177002924.0,614586270.0,2014,How to Train Your Dragon 2,Fox,444500000.0,2014,"[14, 28, 12, 16, 35, 10751]",en,How to Train Your Dragon 2,27.105999999999998,7.7,5589
115,1,2014-03-07,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,2014,Mr. Peabody & Sherman,Fox,164200000.0,2014,"[16, 12, 10751]",en,Mr. Peabody & Sherman,12.812999999999999,6.6,1357
116,2,2012-11-21,Rise of the Guardians,145000000.0,103412758.0,306900902.0,2012,Rise of the Guardians,P/DW,203500000.0,2012,"[16, 10751, 14]",en,Rise of the Guardians,14.934000000000001,7.3,3697
117,10,2011-07-22,Captain America: The First Avenger,140000000.0,176654505.0,370569776.0,2011,Captain America: The First Avenger,Par.,193900000.0,2011,"[28, 12, 878]",en,Captain America: The First Avenger,25.808000000000003,6.9,12810
118,11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,2016,Kung Fu Panda 3,Fox,377600000.0,2016,"[28, 12, 16, 35, 10751]",en,Kung Fu Panda 3,16.248,6.7,2944
119,13,2013-03-27,G.I. Joe: Retaliation,140000000.0,122523060.0,375740705.0,2013,G.I. Joe: Retaliation,Par.,253200000.0,2013,"[12, 28, 878, 53]",en,G.I. Joe: Retaliation,15.065,5.5,3883
120,16,2014-12-12,Exodus: Gods and Kings,140000000.0,65014513.0,268314513.0,2014,Exodus: Gods and Kings,Fox,203200000.0,2014,"[12, 18, 28]",en,Exodus: Gods and Kings,26.789,5.7,2909
121,17,2016-07-01,The BFG,140000000.0,55483770.0,199646680.0,2016,The BFG,BV,127900000.0,2016,"[12, 10751, 14]",en,The BFG,20.08,6.2,1916
122,18,2016-02-26,Gods of Egypt,140000000.0,31153464.0,138836756.0,2016,Gods of Egypt,LG/S,119500000.0,2016,"[28, 12, 14, 878]",en,Gods of Egypt,18.517,5.4,2353
123,26,2013-03-22,The Croods,135000000.0,187168425.0,573068425.0,2013,The Croods,Fox,400000000.0,2013,"[28, 12, 16, 35, 10751, 14]",en,The Croods,16.29,6.8,3873
124,27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,2015,The Revenant,Fox,349300000.0,2015,"[37, 18, 12]",en,The Revenant,19.41,7.4,11064
125,27,2015-12-25,The Revenant,135000000.0,183637894.0,532938302.0,2015,The Revenant,Fox,349300000.0,2015,"[37, 18, 12]",en,The Revenant,19.41,7.4,11064
126,29,2011-03-04,Rango,135000000.0,123477607.0,245724600.0,2011,Rango,Par.,122200000.0,2011,"[16, 35, 10751, 37, 12]",en,Rango,14.462,6.6,3412
127,31,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,2013,Turbo,Fox,199500000.0,2013,"[16, 10751]",en,Turbo,14.876,6.1,1758
128,32,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,Par.,163600000.0,2016,"[28, 12, 35, 10751, 878]",en,Teenage Mutant Ninja Turtles: Out of the Shadows,15.095999999999998,5.9,1860
129,33,2011-11-18,Happy Feet Two,135000000.0,64006466.0,157956466.0,2011,Happy Feet Two,WB,86400000.0,2011,"[16, 35, 10751]",en,Happy Feet Two,8.131,5.9,754
130,35,2018-11-02,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,2018,The Nutcracker and the Four Realms,BV,119100000.0,2018,"[14, 12, 10751]",en,The Nutcracker and the Four Realms,26.235,6.0,909
131,37,2014-11-26,Penguins of Madagascar,132000000.0,83350911.0,366942531.0,2014,Penguins of Madagascar,Fox,289700000.0,2014,"[10751, 16, 12, 35]",en,Penguins of Madagascar,20.899,6.4,2273
132,38,2013-11-22,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,2013,The Hunger Games: Catching Fire,LGF,440300000.0,2013,"[12, 28, 878]",en,The Hunger Games: Catching Fire,20.187,7.4,11170
133,41,2018-07-06,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,2018,Ant-Man and the Wasp,BV,406000000.0,2018,"[28, 12, 878, 35]",en,Ant-Man and the Wasp,44.729,7.0,6290
134,43,2015-07-17,Ant-Man,130000000.0,180202163.0,518858449.0,2015,Ant-Man,BV,339100000.0,2015,"[878, 28, 12]",en,Ant-Man,32.715,7.1,11949
135,45,2018-12-19,Mary Poppins Returns,130000000.0,171958438.0,341528518.0,2018,Mary Poppins Returns,BV,177600000.0,2018,"[14, 10751, 35]",en,Mary Poppins Returns,30.419,6.6,1457
136,46,2011-10-28,Puss in Boots,130000000.0,149260504.0,554987477.0,2011,Puss in Boots,P/DW,405700000.0,2011,"[28, 12, 16, 10751, 14, 35]",en,Puss in Boots,9.078,6.3,1422
137,49,2014-04-11,Rio 2,130000000.0,131538435.0,492846291.0,2014,Rio 2,Fox,368600000.0,2014,"[12, 35, 10751, 16]",en,Rio 2,18.11,6.3,1803
138,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,[18],en,Noah,0.6,7.6,11
139,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,"[18, 12]",en,Noah,13.905,5.6,3955
140,51,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,2014,Noah,Par.,261399999.0,2014,[99],en,Noah,0.6,7.5,2
141,52,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,2011,The Adventures of Tintin,Par.,296400000.0,2011,"[12, 16, 9648]",en,The Adventures of Tintin,11.981,6.8,3251
142,53,2013-05-31,After Earth,130000000.0,60522097.0,251499665.0,2013,After Earth,Sony,183300000.0,2013,"[878, 28, 12]",en,After Earth,14.415,5.1,4154
143,55,2013-07-19,R.I.P.D.,130000000.0,33618855.0,79076678.0,2013,R.I.P.D.,Uni.,44700000.0,2013,"[14, 28, 35, 80]",en,R.I.P.D.,21.377,5.6,2047
144,60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,113746621.0,353756621.0,2014,Night at the Museum: Secret of the Tomb,Fox,249500000.0,2014,"[12, 35, 14, 10751]",en,Night at the Museum: Secret of the Tomb,20.064,6.1,3536
145,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,337135885.0,766575131.0,2014,The Hunger Games: Mockingjay - Part 1,LGF,418200000.0,2014,"[878, 12, 53]",en,The Hunger Games: Mockingjay - Part 1,33.836999999999996,6.8,10087
146,67,2011-04-29,Fast Five,125000000.0,210031325.0,630163454.0,2011,Fast Five,Uni.,416300000.0,2011,"[28, 53, 80]",en,Fast Five,2.097,7.2,4294
147,69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000.0,186848418.0,535663443.0,2011,Sherlock Holmes: A Game of Shadows,WB,358600000.0,2011,"[12, 28, 80, 9648]",en,Sherlock Holmes: A Game of Shadows,18.301,7.1,6380
148,71,2017-03-31,The Boss Baby,125000000.0,175003033.0,510878762.0,2017,The Boss Baby,Fox,353000000.0,2017,"[16, 35, 10751]",en,The Boss Baby,7.445,6.4,4314
149,73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,2016,Trolls,Fox,193200000.0,2016,"[12, 10751, 35, 14, 10402, 16]",en,Trolls,16.285999999999998,6.6,1880
150,73,2016-11-04,Trolls,125000000.0,153707064.0,344150134.0,2016,Trolls,Fox,193200000.0,2016,"[12, 10751, 35, 14, 10402, 16]",en,Trolls,16.285999999999998,6.6,1880
151,75,2012-06-08,Prometheus,125000000.0,126477084.0,402448265.0,2012,Prometheus,Fox,276900000.0,2012,"[878, 12, 9648]",en,Prometheus,24.98,6.4,7384
152,76,2012-08-10,The Bourne Legacy,125000000.0,113203870.0,280355920.0,2012,The Bourne Legacy,Uni.,162900000.0,2012,"[28, 53]",en,The Bourne Legacy,18.05,6.1,3630
153,78,2018-07-13,Skyscraper,125000000.0,68420120.0,304115534.0,2018,Skyscraper,Uni.,236400000.0,2018,[28],en,Skyscraper,26.229,6.1,2177
